Path,Truth
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18134.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037327.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027615.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077033.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009312.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07574.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058253.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027983.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085981.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077128.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085084.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092867.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022000.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092434.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20226.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09195.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08602.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008811.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009570.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037136.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09324.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092794.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11451.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32633.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32964.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060742.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058093.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022685.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32153.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008765.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07289.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085620.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077763.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12304.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12819.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07514.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092401.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08182.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57994.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09369.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077568.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085728.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32658.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058839.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060280.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058890.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008343.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07084.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09518.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57570.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54800.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20768.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085630.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12120.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058941.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077150.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57827.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54043.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077520.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08433.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12278.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12160.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11567.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32738.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54180.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12318.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07807.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077267.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08381.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008418.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09062.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008621.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008347.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092166.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54832.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092857.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12469.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08584.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092230.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20178.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077467.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009453.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022839.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11080.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092553.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085926.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11894.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08657.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20635.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12686.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18662.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092773.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54290.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18130.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09524.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022003.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092003.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07344.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058853.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027873.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058597.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54029.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18431.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11197.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060233.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077799.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037042.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092320.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092372.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20599.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092980.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077215.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11173.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009101.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57887.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058338.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085894.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027538.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11215.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027740.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008485.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11722.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027821.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037546.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09937.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037375.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12723.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022316.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037587.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11878.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20394.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085750.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060265.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12607.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18273.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009749.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022399.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008450.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07411.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11337.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085068.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12535.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077496.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037811.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008913.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20173.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037575.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12189.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085581.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060136.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09590.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57473.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07310.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022154.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32391.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54499.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027171.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060897.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037097.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09487.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54351.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027350.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058892.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07975.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077667.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009687.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08773.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32631.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57657.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027357.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54609.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08436.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32044.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037776.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12142.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058298.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037011.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18058.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11348.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57242.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022495.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008415.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12116.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09923.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12443.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092735.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12598.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09368.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08230.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18974.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027076.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11161.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085954.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11715.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11328.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09122.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07405.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20424.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060433.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037557.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009160.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009943.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037263.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20926.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11778.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037238.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092461.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07705.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009022.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20544.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18739.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008516.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022184.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12111.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037738.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12475.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09599.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11323.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060249.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037922.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060332.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18314.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32403.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20192.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08742.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022546.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037969.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060638.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12016.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07878.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022397.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54996.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008852.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20340.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12417.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11683.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027513.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058636.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085412.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07519.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11412.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085685.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11687.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058382.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11445.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058285.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12732.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09004.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18878.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20455.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009614.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08243.png,1
